Date,Close,Open,High,Low,Close(Nikkei JAPAN 1000D)
2012-12-18,959.95,952.32,964.24,952.32,1129.6
2012-12-17,949.58,952.53,954.8,948.5,1117.4
2012-12-14,941.79,935.69,944.13,935.69,1108.23
2012-12-13,939.74,939.0,943.6,938.08,1105.81
2012-12-12,930.4,931.64,932.16,928.66,1094.83
2012-12-11,924.2,925.22,926.02,921.07,1087.53
2012-12-10,926.74,932.85,933.41,925.16,1090.52
2012-12-07,928.85,927.77,930.38,926.85,1093.0
2012-12-06,927.01,928.25,928.25,924.12,1090.84
2012-12-05,919.11,914.58,924.47,913.34,1081.55
2012-12-04,919.24,916.63,921.29,915.61,1081.7
2012-12-03,919.24,923.81,924.65,918.08,1081.69
2012-11-30,919.32,920.54,924.17,914.49,1081.79
2012-11-29,916.7,913.98,917.95,912.95,1078.71
2012-11-28,907.18,915.54,917.03,907.17,1067.5
2012-11-27,919.11,915.31,921.37,915.11,1081.51
2012-11-26,916.88,922.88,926.28,916.82,1078.89
2012-11-22,913.19,911.84,913.6,909.08,1074.54
2012-11-21,902.01,902.3,905.15,896.83,1061.39
2012-11-20,896.09,901.73,901.91,894.02,1054.42
2012-11-19,896.19,896.21,899.28,894.93,1054.54
2012-11-16,883.34,873.92,884.69,873.88,1039.42
2012-11-15,867.11,852.8,867.13,852.58,1020.31
2012-11-14,849.66,848.94,850.99,847.88,999.78
2012-11-13,849.76,851.35,852.53,844.84,999.91
2012-11-12,849.75,854.94,856.22,849.75,999.89
2012-11-09,859.4,856.35,861.21,855.64,1011.24
2012-11-08,864.86,867.53,869.87,863.65,1017.66
2012-11-07,876.86,880.94,881.01,873.11,1031.79
2012-11-06,875.78,875.82,876.25,873.5,1030.51
2012-11-05,879.06,880.81,882.81,877.05,1034.37
2012-11-02,884.14,882.06,884.76,881.33,1040.34
2012-11-01,874.03,873.69,876.11,867.63,1028.46
2012-10-31,873.25,868.08,877.31,867.34,1027.53
2012-10-30,862.61,871.31,875.85,862.61,1015.01
2012-10-29,870.67,874.18,876.62,868.45,1024.5
2012-10-26,871.76,883.17,885.59,871.46,1025.75
2012-10-25,883.79,874.11,883.96,873.82,1039.91
2012-10-24,874.39,873.37,882.66,873.37,1028.85
2012-10-23,881.66,890.83,890.83,878.42,1037.4
2012-10-22,886.38,875.0,888.14,875.0,1042.96
2012-10-19,886.71,880.93,888.04,880.93,1043.34
2012-10-18,884.62,877.05,885.48,876.45,1040.88
2012-10-17,870.02,868.45,873.77,867.15,1023.71
2012-10-16,861.38,855.2,861.99,854.98,1013.54
2012-10-15,850.04,843.65,851.75,840.35,1000.19
2012-10-12,844.46,844.14,848.01,842.69,993.63
2012-10-11,839.5,836.28,845.56,835.54,987.79
2012-10-10,842.78,845.28,845.72,841.14,991.65
2012-10-09,855.73,863.1,865.6,855.56,1006.89
2012-10-05,866.94,866.64,868.71,862.06,1020.08
2012-10-04,864.76,858.74,868.9,856.8,1017.51
2012-10-03,855.33,858.94,860.85,852.99,1006.42
2012-10-02,859.75,863.44,865.79,859.12,1011.62
2012-10-01,860.91,859.92,860.95,855.59,1012.98
2012-09-28,867.02,879.15,879.96,862.7,1020.17
2012-09-27,876.45,868.35,878.17,867.29,1031.26
2012-09-26,872.71,874.17,877.54,871.14,1026.87
2012-09-25,890.62,882.96,890.65,881.82,1037.64
2012-09-24,886.1,888.05,888.63,883.21,1032.37
2012-09-21,889.19,887.71,893.41,886.45,1035.97
2012-09-20,886.23,894.25,899.02,885.15,1032.52
2012-09-19,899.23,894.53,904.63,890.12,1047.66
2012-09-18,891.58,891.25,895.92,888.74,1038.75
2012-09-14,889.98,885.12,892.85,882.85,1036.88
2012-09-13,875.22,871.46,877.32,869.17,1019.69
2012-09-12,872.4,861.86,872.41,861.86,1016.4
2012-09-11,860.95,860.09,860.95,855.72,1003.06
2012-09-10,867.0,863.66,867.55,861.15,1010.11
2012-09-07,864.81,858.29,864.81,856.06,1007.56
2012-09-06,845.4,846.21,846.21,840.95,984.94
2012-09-05,844.17,851.73,852.16,844.17,983.52
2012-09-04,854.38,856.48,857.52,850.5,995.41
2012-09-03,856.52,860.2,867.52,855.29,997.9
2012-08-31,860.09,866.28,869.75,860.09,1002.06
2012-08-30,874.57,879.77,880.75,872.59,1018.93
2012-08-29,881.8,877.76,882.6,877.04,1027.35
2012-08-28,877.52,890.09,891.14,874.32,1021.99
2012-08-27,887.99,895.44,896.33,887.97,1034.18
2012-08-24,889.97,889.46,891.99,887.45,1036.49
2012-08-23,898.6,891.19,899.89,890.33,1046.54
2012-08-22,896.26,898.96,899.71,891.69,1043.82
2012-08-21,899.17,898.07,902.44,897.69,1047.21
2012-08-20,898.6,902.81,904.22,897.13,1046.54
2012-08-17,899.87,895.6,899.96,892.21,1048.02
2012-08-16,892.03,881.49,892.06,881.49,1038.89
2012-08-15,878.01,881.98,882.47,873.09,1022.53
2012-08-14,880.7,881.45,885.0,877.38,1025.66
2012-08-13,878.07,876.37,879.53,875.74,1022.59
2012-08-10,877.85,880.13,884.09,873.51,1022.33
2012-08-09,883.56,875.65,883.59,873.8,1028.98
2012-08-08,876.31,881.62,886.07,872.6,1020.53
2012-08-07,874.28,864.36,874.92,863.94,1018.17
2012-08-06,864.78,862.47,867.73,861.98,1007.12
2012-08-03,850.84,850.32,851.48,846.18,990.88
2012-08-02,861.3,858.03,865.9,857.68,1003.06
2012-08-01,857.42,857.65,858.86,854.05,998.54
2012-07-31,864.63,857.19,867.15,855.04,1006.93
2012-07-30,858.96,861.15,861.15,853.34,1000.34
2012-07-27,853.25,849.44,853.25,846.56,993.69
2012-07-26,839.82,833.72,840.5,828.66,978.0
2012-07-25,830.43,836.15,836.89,826.47,967.06
2012-07-24,843.48,845.47,848.27,839.67,982.26
2012-07-23,847.08,853.69,856.68,847.0,986.45
2012-07-20,862.4,876.48,876.55,861.45,1004.29
2012-07-19,877.86,878.18,881.73,874.56,1022.3
2012-07-18,870.1,876.14,877.89,868.64,1013.26
2012-07-17,873.22,876.59,880.32,873.04,1016.88
2012-07-13,876.74,875.83,881.36,875.51,1020.99
2012-07-12,878.18,890.37,890.37,877.5,1022.66
2012-07-11,889.55,887.39,889.58,885.45,1035.9
2012-07-10,890.99,899.55,903.78,890.99,1037.58
2012-07-09,897.2,898.16,901.63,896.87,1044.82
2012-07-06,906.71,909.69,913.11,902.4,1055.89
2012-07-05,912.01,912.88,917.69,910.5,1062.07
2012-07-04,914.79,917.8,918.4,913.57,1065.29
2012-07-03,912.99,908.47,914.57,907.99,1063.2
2012-07-02,903.95,914.07,914.07,903.89,1052.67
2012-06-29,904.6,886.53,908.46,886.28,1053.44
2012-06-28,891.52,883.84,892.33,883.84,1038.21
2012-06-27,875.85,869.36,875.86,865.84,1019.96
2012-06-26,868.29,870.64,874.61,862.98,1010.19
2012-06-25,875.8,887.38,887.38,875.35,1018.92
2012-06-22,882.65,877.68,885.96,877.16,1026.9
2012-06-21,886.4,883.3,889.38,882.23,1031.25
2012-06-20,878.78,873.18,879.98,872.37,1022.39
2012-06-19,864.05,866.91,870.42,862.03,1005.25
2012-06-18,869.02,869.42,873.96,868.12,1011.03
2012-06-15,854.64,858.32,858.64,852.41,994.29
2012-06-14,853.46,850.14,855.37,849.54,992.93
2012-06-13,854.36,852.01,855.9,850.08,993.97
2012-06-12,851.63,845.66,853.28,843.31,990.79
2012-06-11,858.69,856.97,863.07,856.13,999.01
2012-06-08,843.91,857.31,857.31,840.22,981.82
2012-06-07,859.3,855.36,859.32,853.31,999.72
2012-06-06,845.15,836.08,846.84,833.76,983.26
2012-06-05,833.27,821.52,833.95,821.52,969.44
2012-06-04,818.37,819.22,820.23,814.46,952.1
2012-06-01,834.04,838.18,839.81,831.67,970.33
2012-05-31,846.49,839.29,846.49,837.16,984.82
2012-05-30,851.23,853.42,854.42,844.86,990.34
2012-05-29,855.29,844.72,855.29,841.58,995.06
2012-05-28,848.42,850.23,851.52,845.72,987.01
2012-05-25,849.47,853.43,853.76,846.01,988.23
2012-05-24,849.58,847.06,852.73,843.05,988.37
2012-05-23,849.0,860.89,861.17,848.3,987.69
2012-05-22,863.01,861.48,864.72,859.92,1003.99
2012-05-21,853.21,852.57,858.17,851.32,992.59
2012-05-18,854.01,864.61,864.61,851.25,993.52
2012-05-17,879.48,867.74,880.93,865.22,1023.15
2012-05-16,870.11,877.11,879.54,865.81,1012.25
2012-05-15,880.0,882.04,885.23,872.94,1023.76
2012-05-14,890.7,892.49,897.61,889.29,1036.2
2012-05-11,892.2,901.12,902.48,892.02,1037.95
2012-05-10,900.0,898.79,906.05,896.72,1047.01
2012-05-09,900.39,905.55,906.54,897.97,1047.47
2012-05-08,912.81,913.1,914.36,909.88,1061.92
2012-05-07,907.7,914.86,915.25,906.51,1055.97
2012-05-02,932.4,934.07,935.94,929.46,1084.71
2012-05-01,928.5,942.82,942.82,927.21,1080.17
2012-04-27,945.59,950.85,963.4,941.25,1100.05
2012-04-26,952.44,956.99,959.77,949.88,1108.02
2012-04-25,951.53,954.91,955.49,949.66,1106.96
2012-04-24,945.4,944.25,948.66,942.18,1099.82
2012-04-23,951.77,957.7,962.63,950.24,1107.23
2012-04-20,954.73,957.12,957.5,952.57,1110.66
2012-04-19,957.42,956.99,960.73,955.34,1113.8
2012-04-18,963.45,957.07,964.63,957.07,1120.81
2012-04-17,944.5,946.38,949.95,944.04,1098.77
2012-04-16,945.08,949.1,951.26,944.92,1099.44
2012-04-13,958.91,960.2,963.16,956.36,1115.53
2012-04-12,952.33,950.37,954.12,945.84,1107.88
2012-04-11,947.64,943.05,950.62,941.39,1102.43
2012-04-10,956.45,961.35,966.51,954.39,1112.67
2012-04-09,956.8,958.53,963.26,956.78,1113.08
2012-04-06,970.77,972.43,975.84,968.42,1129.33
2012-04-05,979.11,972.32,982.06,968.92,1139.03
2012-04-04,982.46,1001.13,1003.59,981.01,1142.93
2012-04-03,1000.68,1002.98,1003.88,998.74,1164.12
2012-04-02,1006.55,1012.59,1014.72,1005.9,1170.96
2012-03-30,1004.35,1006.96,1007.59,1001.09,1168.39
2012-03-29,1008.38,1012.41,1013.35,1005.88,1173.08
2012-03-28,1016.19,1014.14,1017.25,1010.65,1182.16
2012-03-27,1025.25,1014.25,1025.31,1014.25,1180.44
2012-03-26,1001.38,1004.54,1005.97,1001.37,1152.95
2012-03-23,1001.94,1002.05,1004.66,1001.86,1153.6
2012-03-22,1013.08,1006.41,1015.18,1006.41,1166.42
2012-03-21,1009.25,1015.34,1016.64,1008.9,1162.02
2012-03-19,1020.34,1020.32,1022.51,1018.94,1174.78
2012-03-16,1018.56,1014.6,1018.56,1012.88,1172.73
2012-03-15,1015.05,1013.03,1017.98,1009.39,1168.69
2012-03-14,1007.21,1008.37,1012.22,1007.18,1159.65
2012-03-13,993.4,995.1,1003.18,993.37,1143.75
2012-03-12,993.16,1003.04,1003.49,993.15,1143.47
2012-03-09,997.14,994.12,1002.44,989.58,1148.05
2012-03-08,982.33,975.45,982.37,974.83,1131.01
2012-03-07,966.32,959.72,967.01,959.72,1112.57
2012-03-06,972.06,978.4,981.94,969.1,1119.17
2012-03-05,978.93,983.16,987.44,976.65,1127.09
2012-03-02,984.64,986.56,988.39,979.44,1133.66
2012-03-01,977.31,985.3,993.89,972.81,1125.23
2012-02-29,982.12,991.52,996.0,980.32,1130.76
2012-02-28,985.01,973.69,985.71,970.18,1134.09
2012-02-27,981.05,989.59,990.99,980.7,1129.53
2012-02-24,980.01,974.9,980.89,973.73,1127.9
2012-02-23,974.34,968.85,976.58,964.74,1121.38
2012-02-22,969.77,960.06,970.6,958.17,1116.11
2012-02-21,959.16,961.17,965.82,957.48,1103.91
2012-02-20,962.48,965.6,967.45,960.3,1107.73
2012-02-17,952.28,953.62,957.72,951.42,1095.99
2012-02-16,940.27,939.95,947.37,938.17,1082.17
2012-02-15,943.27,929.98,947.44,929.9,1085.57
2012-02-14,924.15,916.24,925.12,914.79,1063.57
2012-02-13,918.35,913.64,921.04,913.64,1056.89
2012-02-10,915.22,922.28,922.96,914.98,1053.29
2012-02-09,921.35,917.45,922.52,913.45,1060.35
2012-02-08,918.71,912.61,918.77,911.09,1057.31
2012-02-07,907.55,903.52,907.72,903.35,1044.47
2012-02-06,904.1,904.73,907.05,902.74,1040.49
2012-02-03,893.45,894.7,898.08,892.17,1028.23
2012-02-02,895.26,895.25,899.43,895.04,1030.32
2012-02-01,890.03,886.66,893.33,886.59,1024.29
2012-01-31,887.18,887.37,891.61,885.68,1021.02
2012-01-30,889.0,891.55,893.73,888.14,1023.11
2012-01-27,893.93,897.0,900.09,892.64,1028.78
2012-01-26,898.17,902.49,902.73,896.65,1033.63
2012-01-25,901.41,894.76,903.64,892.89,1037.36
2012-01-24,889.72,893.18,893.24,887.84,1023.9
2012-01-23,888.82,887.36,890.67,885.66,1022.87
2012-01-20,887.63,882.03,889.5,881.24,1021.5
2012-01-19,870.47,869.09,874.06,869.02,1001.76
2012-01-18,863.74,857.21,870.14,856.17,994.01
2012-01-17,859.63,855.68,859.68,854.68,989.28
2012-01-16,852.49,852.18,853.72,849.83,981.06
2012-01-13,863.72,861.26,865.22,860.87,993.99
2012-01-12,855.11,860.81,860.81,853.04,984.07
2012-01-11,862.61,863.3,865.33,860.01,992.71
2012-01-10,860.75,862.76,866.02,860.26,990.57
2012-01-06,858.53,865.36,865.46,854.15,988.01
2012-01-05,866.5,871.3,871.52,866.19,997.19
2012-01-04,874.46,868.12,875.96,868.12,1006.35
2011-12-30,857.87,853.12,857.87,851.49,987.25
2011-12-29,850.2,846.55,851.17,844.0,978.43
2011-12-28,849.39,852.21,853.53,849.08,977.49
2011-12-27,852.56,852.06,853.9,851.2,980.08
2011-12-26,855.21,858.77,859.09,854.47,983.13
2011-12-22,851.22,852.21,853.71,849.56,978.54
2011-12-21,854.29,856.04,856.27,852.12,982.07
2011-12-20,845.69,845.43,848.08,845.02,972.18
2011-12-19,843.23,848.01,848.18,838.32,969.36
2011-12-16,851.67,854.97,856.57,850.85,979.06
2011-12-15,853.18,861.72,862.47,853.17,980.79
2011-12-14,867.3,868.88,869.85,864.71,997.02
2011-12-13,871.65,866.76,874.55,866.12,1002.02
2011-12-12,878.72,880.46,881.66,877.66,1010.14
2011-12-09,868.59,867.19,873.18,866.42,998.51
2011-12-08,877.18,877.94,881.13,874.11,1008.38
2011-12-07,882.89,873.77,883.75,871.29,1014.94
2011-12-06,868.9,877.44,880.09,868.87,998.86
2011-12-05,881.49,881.8,882.05,877.68,1013.33
2011-12-02,876.29,873.35,876.57,870.91,1007.36
2011-12-01,871.34,872.67,878.26,869.94,1001.66
2011-11-30,858.01,853.49,858.05,849.32,986.34
2011-11-29,859.35,850.3,859.59,847.83,987.88
2011-11-28,842.73,841.41,847.4,841.06,968.78
2011-11-25,832.01,828.85,837.59,828.85,956.42
2011-11-24,831.32,832.86,838.44,830.02,955.62
2011-11-22,845.44,836.72,847.48,836.72,971.85
2011-11-21,844.93,845.32,847.58,844.42,971.27
2011-11-18,848.63,847.84,850.38,845.89,975.52
2011-11-17,857.69,849.18,858.8,846.24,985.94
2011-11-16,853.56,860.56,862.18,853.04,981.2
2011-11-15,861.5,862.61,866.3,860.43,990.31
2011-11-14,867.54,870.59,872.32,865.27,997.26
2011-11-11,859.52,862.67,864.42,856.46,988.03
2011-11-10,860.7,866.87,866.87,857.86,989.39
2011-11-09,883.1,876.86,883.65,873.52,1015.14
2011-11-08,869.86,881.17,883.6,868.61,999.92
2011-11-07,884.11,883.47,884.16,880.24,1016.3
2011-11-04,885.94,881.53,887.03,878.31,1018.41
2011-11-02,870.07,876.85,876.85,868.74,1000.16
2011-11-01,888.82,892.28,896.41,887.5,1021.71
2011-10-31,900.01,905.32,917.66,900.0,1034.57
2011-10-28,908.62,911.89,914.9,906.57,1044.48
2011-10-27,897.94,881.49,898.08,876.52,1032.2
2011-10-26,878.87,872.24,884.52,867.02,1010.23
2011-10-25,880.2,891.87,891.87,879.9,1011.77
2011-10-24,889.1,882.17,889.36,882.02,1021.99
2011-10-21,875.88,876.35,878.45,872.97,1006.8
2011-10-20,877.75,881.78,881.78,873.93,1008.95
2011-10-19,884.3,889.75,891.63,881.95,1016.47
2011-10-18,884.1,884.86,888.14,882.14,1016.24
2011-10-17,896.8,893.95,899.16,892.39,1030.84
2011-10-14,881.43,885.58,887.18,881.19,1013.18
2011-10-13,892.92,895.14,896.6,892.05,1026.38
2011-10-12,886.37,883.22,888.14,879.19,1018.85
2011-10-11,888.2,885.2,891.64,884.97,1020.96
2011-10-07,872.42,873.7,880.59,871.77,1002.82
2011-10-06,866.9,861.52,870.68,861.52,996.48
2011-10-05,854.39,869.81,869.81,852.32,982.09
2011-10-04,865.77,865.66,866.91,857.81,995.17
2011-10-03,878.31,880.73,881.32,865.19,1009.59
2011-09-30,895.04,896.88,899.97,888.18,1028.81
2011-09-29,896.13,881.09,896.13,878.75,1030.07
2011-09-28,886.63,879.16,888.65,879.16,1019.15
2011-09-27,881.08,868.98,881.08,868.13,1002.91
2011-09-26,857.72,875.19,875.84,855.98,976.32
2011-09-22,876.26,882.21,882.21,872.31,997.43
2011-09-21,891.23,888.35,893.27,887.88,1014.47
2011-09-20,888.68,894.43,895.0,886.7,1011.56
2011-09-16,903.81,894.71,904.1,894.1,1028.79
2011-09-15,884.76,883.05,888.48,882.0,1007.1
2011-09-14,872.79,882.04,886.72,871.67,993.46
2011-09-13,882.42,877.1,884.68,873.26,1004.42
2011-09-12,872.61,874.48,874.68,869.94,993.25
2011-09-09,889.44,888.68,895.11,888.33,1012.42
2011-09-08,891.69,897.07,898.29,887.76,1014.98
2011-09-07,887.26,883.43,888.84,881.31,1009.94
2011-09-06,872.24,882.96,883.15,871.55,992.83
2011-09-05,889.72,895.26,897.05,886.95,1012.73
2011-09-02,906.19,908.97,911.34,902.32,1031.48
2011-09-01,916.25,913.19,919.34,911.86,1042.93
2011-08-31,907.3,902.88,907.74,899.92,1032.74
2011-08-30,903.06,904.23,910.21,902.27,1027.92
2011-08-29,893.37,891.76,901.33,884.97,1016.89
2011-08-26,890.13,883.68,890.42,883.12,1012.91
2011-08-25,885.25,882.86,893.95,882.29,1007.36
2011-08-24,873.97,890.41,894.26,871.89,994.53
2011-08-23,883.7,881.41,885.25,874.82,1005.59
2011-08-22,875.09,881.19,887.0,874.32,995.81
2011-08-19,885.5,887.69,890.78,882.9,1007.65
2011-08-18,904.2,913.56,913.56,902.78,1028.92
2011-08-17,915.14,914.05,916.71,908.58,1041.37
2011-08-16,917.92,921.01,923.39,914.77,1044.5
2011-08-15,915.48,915.66,918.26,910.23,1041.73
2011-08-12,904.88,918.06,918.06,901.45,1029.66
2011-08-11,908.04,898.54,908.04,895.24,1033.26
2011-08-10,915.08,924.37,924.79,913.33,1041.27
2011-08-09,907.82,903.42,907.82,877.51,1033.01
2011-08-08,922.43,929.26,932.72,918.7,1049.63
2011-08-05,943.7,953.59,953.59,935.79,1073.83
2011-08-04,973.35,975.59,984.29,971.46,1107.57
2011-08-03,973.82,978.71,979.18,972.04,1108.1
2011-08-02,993.71,994.41,996.61,991.51,1130.74
2011-08-01,1002.73,997.75,1010.81,997.75,1141.01
2011-07-29,990.77,995.11,998.66,990.72,1127.4
2011-07-28,998.97,1000.75,1003.26,995.24,1136.72
2011-07-27,1011.8,1012.99,1012.99,1006.65,1151.33
2011-07-26,1019.83,1017.07,1023.79,1015.41,1160.43
2011-07-25,1014.97,1019.92,1020.27,1013.98,1154.9
2011-07-22,1023.02,1021.72,1024.94,1018.6,1164.06
2011-07-21,1012.97,1014.74,1015.35,1010.58,1152.63
2011-07-20,1013.51,1015.66,1018.28,1011.52,1153.23
2011-07-19,1005.32,1006.28,1009.33,1004.4,1143.92
2011-07-15,1011.94,1008.28,1013.57,1008.15,1151.44
2011-07-14,1009.08,1010.48,1014.75,1006.1,1148.19
2011-07-13,1013.32,1005.29,1015.7,1005.29,1153.02
2011-07-12,1009.62,1011.96,1014.66,1007.47,1148.81
2011-07-11,1024.81,1024.42,1028.31,1023.17,1166.09
2011-07-08,1030.02,1035.08,1035.89,1029.72,1172.02
2011-07-07,1025.23,1024.97,1028.19,1022.45,1166.57
2011-07-06,1029.14,1018.77,1029.14,1017.19,1171.02
2011-07-05,1019.08,1018.21,1021.38,1017.41,1159.57
2011-07-04,1017.59,1017.69,1020.4,1015.11,1157.87
2011-07-01,1005.9,1008.81,1009.22,1004.15,1144.58
2011-06-30,1000.64,1000.42,1001.78,995.01,1138.59
2011-06-29,994.8,990.3,994.81,987.65,1131.94
2011-06-28,978.39,981.16,983.84,976.46,1113.28
2011-06-27,972.53,978.44,978.64,971.47,1105.72
2011-06-24,981.65,975.25,983.08,974.62,1116.09
2011-06-23,972.88,971.07,978.76,970.05,1106.12
2011-06-22,977.07,967.24,979.84,967.24,1110.88
2011-06-21,961.57,955.72,961.57,952.96,1093.26
2011-06-20,950.82,952.65,957.23,949.95,1081.04
2011-06-17,949.49,959.95,960.35,945.19,1079.52
2011-06-16,957.54,962.57,966.21,957.51,1088.68
2011-06-15,971.99,975.1,975.1,967.66,1105.1
2011-06-14,969.93,957.22,971.05,957.12,1102.76
2011-06-13,957.88,952.44,958.92,951.85,1089.06
2011-06-10,964.14,966.78,971.61,961.88,1096.18
2011-06-09,959.15,956.45,959.56,952.23,1090.51
2011-06-08,960.9,959.84,961.79,955.81,1092.5
2011-06-07,960.3,951.35,961.26,950.34,1091.81
2011-06-06,953.32,960.42,963.71,951.09,1083.88
2011-06-03,963.27,973.57,977.04,963.07,1095.19
2011-06-02,973.85,974.0,975.54,970.98,1107.22
2011-06-01,989.91,988.99,990.22,984.36,1125.48
2011-05-31,988.93,970.4,988.93,970.4,1124.37
2011-05-30,971.41,969.32,974.95,966.02,1104.45
2011-05-27,972.96,972.75,979.19,969.18,1106.2
2011-05-26,975.68,970.13,976.29,969.86,1109.26
2011-05-25,964.27,969.42,971.01,963.47,1096.29
2011-05-24,966.04,958.32,966.95,958.32,1098.29
2011-05-23,964.23,971.11,971.11,962.91,1096.23
2011-05-20,976.49,979.14,983.5,976.37,1110.18
2011-05-19,980.88,992.8,993.93,979.19,1115.16
2011-05-18,987.77,980.35,990.27,979.27,1122.99
2011-05-17,977.18,974.68,978.92,971.51,1110.96
2011-05-16,978.21,982.47,984.38,978.07,1112.13
2011-05-13,990.39,1003.44,1003.44,982.56,1125.98
2011-05-12,1000.68,1003.04,1010.49,1000.66,1137.67
2011-05-11,1010.32,1016.8,1017.92,1008.9,1148.63
2011-05-10,1008.82,1007.82,1012.06,1002.78,1146.92
2011-05-09,1005.23,1013.0,1013.2,1003.06,1142.85
2011-05-06,1009.32,1008.0,1010.72,1003.44,1147.49
2011-05-02,1020.35,1016.72,1021.41,1014.33,1160.03
2011-04-28,1004.25,995.21,1004.25,992.4,1141.73
2011-04-27,989.7,988.25,994.73,986.09,1125.18
2011-04-26,982.06,986.55,986.55,979.97,1116.51
2011-04-25,990.51,993.25,998.76,989.06,1126.1
2011-04-22,992.31,985.78,995.75,983.72,1128.15
2011-04-21,991.68,992.07,994.65,986.58,1127.43
2011-04-20,986.03,981.59,988.37,980.27,1121.01
2011-04-19,974.69,974.72,978.84,971.22,1108.11
2011-04-18,984.8,991.95,993.03,984.8,1119.61
2011-04-15,990.87,996.26,996.98,990.29,1126.51
2011-04-14,997.24,990.34,999.58,987.84,1133.74
2011-04-13,994.91,985.19,996.43,985.19,1131.1
2011-04-12,987.76,990.94,993.35,983.63,1122.97
2011-04-11,1004.05,1000.31,1008.47,1000.31,1141.49
2011-04-08,1005.37,986.44,1008.37,981.89,1143.0
2011-04-07,991.38,995.6,1001.35,990.25,1127.08
2011-04-06,989.35,1000.69,1000.69,986.5,1124.78
2011-04-05,997.7,1011.91,1011.91,991.51,1134.27
2011-04-04,1012.39,1020.73,1022.74,1012.08,1150.97
2011-04-01,1015.6,1025.56,1029.01,1015.59,1154.62
2011-03-31,1023.48,1024.91,1024.91,1014.76,1163.57
2011-03-30,1019.66,1002.74,1019.67,1000.74,1159.24
2011-03-29,1000.67,998.16,1005.24,987.99,1137.64
2011-03-28,1009.18,1009.76,1010.69,1001.11,1135.37
2011-03-25,1009.08,1016.23,1016.35,1001.89,1135.27
2011-03-24,1004.6,1013.28,1016.45,1004.15,1130.23
2011-03-23,1013.65,1022.82,1022.82,1006.48,1140.4
2011-03-22,1022.44,999.49,1024.44,998.85,1150.29
2011-03-18,978.84,970.49,982.87,969.02,1101.24
2011-03-17,956.47,945.25,969.31,924.18,1076.07
2011-03-16,965.14,921.64,966.21,921.64,1085.82
2011-03-15,904.91,980.16,980.16,857.73,1018.06
2011-03-14,998.32,1056.76,1056.96,994.62,1123.14
2011-03-11,1079.01,1085.51,1090.45,1078.97,1213.92
2011-03-10,1097.09,1108.46,1109.05,1094.2,1234.26
2011-03-09,1112.78,1115.92,1120.82,1110.58,1251.91
2011-03-08,1106.46,1109.78,1113.76,1105.81,1244.8
2011-03-07,1109.21,1117.76,1118.62,1105.98,1247.9
2011-03-04,1125.85,1132.2,1134.19,1122.75,1266.62
2011-03-03,1117.54,1114.24,1118.35,1113.49,1257.26
2011-03-02,1110.68,1120.81,1122.86,1110.68,1249.55
2011-03-01,1135.16,1126.63,1135.39,1126.63,1277.09
2011-02-28,1120.41,1108.84,1121.92,1102.26,1260.49
2011-02-25,1109.64,1101.87,1109.64,1100.5,1248.38
2011-02-24,1100.51,1110.02,1110.67,1098.48,1238.11
2011-02-23,1115.5,1116.62,1127.44,1115.48,1254.59
2011-02-22,1127.06,1138.81,1139.88,1125.73,1267.59
2011-02-21,1148.15,1145.1,1148.18,1141.74,1291.31
2011-02-18,1146.93,1146.46,1149.1,1143.76,1289.94
2011-02-17,1147.4,1147.7,1149.89,1144.52,1290.47
2011-02-16,1139.57,1134.91,1144.43,1134.81,1281.66
2011-02-15,1133.9,1131.32,1135.66,1129.43,1275.25
2011-02-14,1129.55,1124.66,1129.58,1123.59,1270.36
2011-02-10,1114.92,1108.35,1116.54,1107.61,1253.9
2011-02-09,1111.62,1117.7,1119.65,1109.64,1250.19
2011-02-08,1111.31,1112.26,1112.85,1109.15,1249.84
2011-02-07,1106.91,1110.66,1110.66,1104.85,1244.89
2011-02-04,1101.14,1101.16,1107.44,1101.01,1238.4
2011-02-03,1092.06,1093.28,1094.01,1089.52,1228.19
2011-02-02,1094.59,1085.69,1096.68,1085.42,1231.03
2011-02-01,1075.79,1076.34,1078.93,1072.64,1209.89
2011-01-31,1071.62,1068.75,1074.2,1064.78,1205.2
2011-01-28,1083.03,1092.59,1094.34,1079.86,1218.03
2011-01-27,1094.52,1090.81,1095.35,1087.19,1230.96
2011-01-26,1086.24,1090.39,1091.53,1086.24,1221.61
2011-01-25,1094.01,1084.49,1096.37,1082.19,1230.35
2011-01-24,1080.0,1076.45,1080.35,1071.84,1214.6
2011-01-21,1072.65,1093.43,1093.43,1070.44,1206.33
2011-01-20,1091.41,1097.36,1098.36,1090.44,1227.43
2011-01-19,1103.0,1101.57,1104.26,1098.55,1240.46
2011-01-18,1096.8,1090.61,1100.6,1089.75,1233.49
2011-01-17,1093.68,1102.41,1102.41,1091.98,1229.98
2011-01-14,1095.63,1100.35,1104.16,1095.63,1232.17
2011-01-13,1104.47,1104.8,1106.66,1100.44,1242.11
2011-01-12,1095.03,1099.04,1101.86,1094.4,1231.5
2011-01-11,1092.03,1087.71,1094.02,1087.71,1228.13
2011-01-07,1091.66,1089.94,1093.6,1088.43,1227.71
2011-01-06,1089.32,1084.46,1089.32,1084.46,1225.08
2011-01-05,1074.11,1074.99,1077.39,1071.37,1207.97
2011-01-04,1074.52,1070.71,1076.09,1068.8,1208.43
2010-12-30,1059.19,1067.41,1067.98,1058.0,1191.19
